movie_code,week,sales,audience,screens
1000419,4,271966300,30510,783
1000420,4,209961430,24981,1365
1000421,4,164313600,20766,1027
1000422,4,227082967,28327,2082
1000423,4,82224601,8406,1080
1000424,4,290000,31,3
1000425,4,291744700,31541,2197
1000426,4,228940630,23883,2090
1000427,4,179093542,19541,520
1000428,4,238550900,32290,954
1000429,4,247568693,29656,892
1000430,4,271455700,33426,1460
1000431,4,180115600,23863,669
1000432,4,184642400,22525,1799
1000433,4,195821300,23370,1401
1000434,4,187728800,23747,499
1000435,4,220796140,25945,673
1000436,4,166589770,16068,955
1000437,4,116906940,13127,1003
1000438,4,152813902,16477,1262
1000439,4,175162700,21217,1134
1000440,4,152888268,18219,1166
1000441,4,68194000,2728,276
1000442,4,120929780,12687,601
1000443,4,192370194,23751,1314
1000444,4,188736700,22522,1224
1000445,4,142864350,13960,1202
1000446,4,169033300,20928,766
1000447,4,179546580,18502,2068
1000448,4,159166600,23593,625
1000449,4,198105460,21203,2783
1000450,4,207825680,23710,3128
1000451,4,136185230,15232,721
1000452,4,151049500,15756,1403
1000453,4,82655400,10850,498
1000454,4,153974350,16044,1879
1000455,4,123281590,14522,1450
1000456,4,138243200,15872,551
1000457,4,140408850,14296,1879
1000458,4,122287800,15010,1174
1000459,4,156375450,16493,1526
1000460,4,143491829,13751,1149
1000461,4,130370850,15476,1221
1000462,4,53831200,6418,820
1000463,4,115482949,13976,1027
1000464,4,161536700,21511,968
1000465,4,193203700,25487,749
1000466,4,110732140,12836,864
1000467,4,120495800,15066,1163
1000468,4,102471960,10354,1386
1000469,4,71142200,9731,437
1000470,4,35878600,4356,83
1000471,4,64993200,4991,103
1000472,4,117090120,13869,1668
1000473,4,226000,23,2
1000474,4,93955007,9883,994
1000475,4,113733292,11034,1877
1000476,4,109863547,11661,430
1000477,4,123463500,15978,672
1000478,4,107559280,13116,616
1000479,4,123433440,15642,842
1000480,4,112124480,10328,510
1000481,4,133688500,14664,592
1000482,4,,,
1000483,4,92660100,11088,734
1000484,4,117977800,14527,552
1000485,4,95968500,11483,653
1000486,4,141057900,18584,838
1000487,4,93970900,12635,486
1000488,4,76320000,4770,228
1000489,4,125961800,15726,418
1000490,4,62082930,7659,541
1000491,4,44604800,5213,149
1000492,4,78895168,9040,805
1000493,4,97115607,11130,1243
1000494,4,61189400,7349,834
1000495,4,47933000,6116,344
1000496,4,78341000,10214,406
1000497,4,92015775,9456,
1000498,4,53145986,5473,1093
1000499,4,120014550,14883,417
1000500,4,59655000,5780,506
1000501,4,67779200,8880,
1000502,4,26122000,3400,62
1000503,4,,,
1000504,4,53898500,6817,685
1000505,4,60376400,7150,1000
1000506,4,50413700,6631,765
1000507,4,56354100,5743,484
1000508,4,58441417,6052,577
1000509,4,50112500,6076,351
1000510,4,41579200,5281,626
1000511,4,57839300,7066,640
1000512,4,46888200,5506,893
1000513,4,53967100,5089,264
1000514,4,42808600,3962,277
1000515,4,45797300,5986,475
1000516,4,63151000,8149,577
1000517,4,,,
1000518,4,46103100,5046,542
1000519,4,54865830,6031,
1000520,4,43212000,5189,598
1000521,4,26050576,2495,87
1000522,4,37820800,4152,381
1000523,4,60280600,7766,735
1000524,4,55499530,7134,365
1000525,4,43438300,5297,700
1000526,4,47501400,5450,636
1000527,4,31421700,3267,420
1000528,4,44896310,5124,470
1000529,4,18027000,785,124
1000530,4,41610750,4493,300
1000531,4,27076480,3056,310
1000532,4,34836600,3245,341
1000533,4,,,
1000534,4,20692100,2443,350
1000535,4,39616499,4076,406
1000536,4,9400000,2352,355
1000537,4,,,
1000538,4,20396200,2387,362
1000539,4,,,
1000540,4,19840000,1712,346
1000541,4,47825800,5877,195
1000542,4,26188593,2643,362
1000543,4,34354800,3947,451
1000544,4,22721560,2884,270
1000545,4,15622400,1895,
1000546,4,17979700,2555,269
1000547,4,33768800,4640,293
1000548,4,,,
1000549,4,20676641,2249,169
1000550,4,,,
1000551,4,6039000,663,143
1000552,4,13373390,1453,268
1000553,4,31028600,3560,184
1000554,4,19180000,2318,374
1000555,4,17922900,1824,354
1000556,4,7530500,891,119
1000557,4,23922900,2946,325
1000558,4,16499500,1100,31
1000559,4,19324620,1950,448
1000560,4,12258000,1398,72
1000561,4,19811600,2301,182
1000562,4,6402100,708,148
1000563,4,11987178,1245,257
1000564,4,10800500,1505,119
1000565,4,7113500,679,43
1000566,4,17234700,2129,377
1000567,4,8273600,834,57
1000568,4,,,
1000569,4,12483700,1636,340
1000570,4,26765042,2802,294
1000571,4,,,
1000572,4,27984500,3713,170
1000573,4,5550000,715,105
1000574,4,15929000,937,13
1000575,4,,,
1000576,4,7798690,739,
1000577,4,236000,30,10
1000578,4,9869000,1765,34
1000579,4,7670539,867,88
1000580,4,,,
1000581,4,5692200,553,63
1000582,4,3384200,441,61
1000583,4,4802000,812,39
1000584,4,,,
1000585,4,3609500,513,42
1000586,4,2650000,265,24
1000587,4,5539693,559,150
1000588,4,6472470,739,197
1000589,4,5524500,700,166
1000590,4,5423400,631,107
1000591,4,4543700,652,62
1000592,4,4933000,705,32
1000593,4,6131778,651,134
1000594,4,6073400,710,136
1000595,4,3561000,471,115
1000596,4,3976080,461,166
1000597,4,4090700,491,53
1000598,4,3533127,377,78
1000599,4,2227300,256,39
1000600,4,2178000,242,25
1000601,4,5640010,615,129
1000602,4,766300,74,22
1000603,4,1910199,258,5
1000604,4,2565599,309,15
1000605,4,5154170,586,160
1000606,4,5068500,576,139
1000607,4,5532500,676,92
1000608,4,1330000,142,50
1000609,4,,,
1000610,4,3071860,415,82
1000611,4,3129695,523,28
1000612,4,897500,110,14
1000613,4,2401000,277,42
1000614,4,905100,84,7
1000615,4,791500,57,8
1000616,4,2887700,270,38
1000617,4,2458799,228,52
1000618,4,2546440,361,39
1000619,4,,,
1000620,4,3360400,342,120
1000621,4,1623200,193,30
1000622,4,4227500,484,132
1000623,4,3466000,386,87
1000624,4,,,
1000625,4,,,
1000626,4,1728300,226,56
1000627,4,,,
1000628,4,,,
1000629,4,,,
1000630,4,847400,75,5
1000631,4,1445400,232,18
1000632,4,2351000,255,54
1000633,4,,,
1000634,4,1655500,210,48
1000635,4,,,
1000636,4,1251000,183,3
1000637,4,5160000,344,12
1000638,4,,,
1000639,4,1841000,282,24
1000640,4,429800,55,22
1000641,4,1275320,214,20
1000642,4,982000,150,5
1000643,4,2488300,289,66
1000644,4,2307700,286,61
1000645,4,2118000,202,63
1000646,4,1658000,269,17
1000647,4,5694599,516,41
1000648,4,1060000,215,5
1000649,4,,,
1000650,4,627000,57,22
1000651,4,670928,63,30
1000652,4,681300,92,29
1000653,4,3277727,306,40
1000654,4,446000,59,18
1000655,4,,,
1000656,4,530000,109,3
1000657,4,1129500,162,41
1000658,4,,,
1000659,4,2487699,201,30
1000660,4,255000,17,8
1000662,4,741000,89,12
1000663,4,494700,49,17
1000664,4,,,
1000665,4,30000,10,1
1000666,4,40000,10,1
1000667,4,,,
1000668,4,19000,2,2
1000669,4,1090500,114,28
1000670,4,701000,129,6
1000671,4,70000,9,5
1000672,4,343500,36,17
1000673,4,261000,36,2
1000674,4,,,
1000675,4,260000,36,2
1000676,4,,,
1000677,4,40000,10,1
1000678,4,369300,51,14
1000679,4,492000,54,6
1000680,4,125000,25,5
1000681,4,935917,89,26
1000682,4,197000,23,3
1000683,4,,,
1000684,4,141000,18,6
1000685,4,42000,21,1
1000686,4,376500,38,12
1000687,4,,,
1000688,4,,,
1000001,5,9194797790,1033089,10631
1000002,5,10031212500,1257380,7963
1000003,5,10312298400,973821,13746
1000004,5,6139514930,625180,9427
1000005,5,10584623400,1268537,8801
1000006,5,3128245583,328445,8241
1000007,5,3637334300,454191,4659
1000008,5,10316191721,1048321,16833
1000009,5,5819291900,723999,5349
1000010,5,10915444914,1072153,14500
1000011,5,11361976500,1302687,10992
1000012,5,7664950100,950620,7338
1000013,5,9039743900,1093911,8929
1000014,5,10187889700,1195273,10057
1000015,5,3071603430,382497,9196
1000016,5,6839317120,773015,8605
1000017,5,6389238700,775005,8804
1000018,5,7043504621,655697,10095
1000019,5,8409285165,854175,13968
1000020,5,8962482660,852525,11568
1000021,5,2274343480,283573,9103
1000022,5,3704976600,471916,4027
1000023,5,2967913800,352228,4120
1000024,5,2446435500,333768,2999
1000025,5,5134317100,609044,6783
1000026,5,3585077300,445051,5102
1000027,5,4685083300,560046,
1000028,5,7685360800,902734,7145
1000029,5,6236394140,738317,5117
1000030,5,1617876700,211777,4947
1000031,5,1913154900,252102,5309
1000032,5,3087016738,369907,4065
1000033,5,2131883800,291989,5887
1000034,5,5844388660,697945,5666
1000035,5,7612135400,917669,10361
1000036,5,4788363585,473016,8961
1000037,5,4024137100,497421,6718
1000038,5,4388599150,484415,5942
1000039,5,3506103700,439924,4454
1000040,5,6266643783,611648,7288
1000041,5,5317915478,504134,7065
1000042,5,4023095950,450294,6585
1000043,5,3707568100,441268,3878
1000044,5,4144184100,504156,5263
1000045,5,4504282600,525513,5913
1000046,5,4172910461,459752,6562
1000047,5,3834287263,404673,9236
1000048,5,4822205300,539350,5375
1000049,5,1429144500,187763,5414
1000050,5,7106650480,782927,9261
1000051,5,4760704740,539026,6378
1000052,5,5089497170,571572,7247
1000053,5,4567859900,505485,10832
1000054,5,4292329875,427792,7730
1000055,5,3870900800,463151,5324
1000056,5,1744647900,235668,5841
1000057,5,4082687400,470236,5398
1000058,5,2434875350,241879,7209
1000059,5,3987573100,443136,13353
1000060,5,2581825924,252630,6858
1000061,5,2643962300,255868,4104
1000062,5,2660344100,312611,3727
1000063,5,3916372500,473846,
1000064,5,2266864170,238689,4357
1000065,5,3471456338,424767,5439
1000066,5,3542110050,400083,6166
1000067,5,2730337870,307449,7612
1000068,5,3303531300,405385,4887
1000069,5,4011485560,440790,6503
1000070,5,3753473160,416173,
1000071,5,1209843800,157809,3873
1000072,5,2413409300,271458,4553
1000073,5,2183094200,258836,3423
1000074,5,2515327800,320062,3293
1000075,5,4474400,603,122
1000076,5,2703207100,296821,4880
1000077,5,609470600,81305,3172
1000078,5,2424745900,271180,5023
1000079,5,3697331050,376363,9364
1000080,5,634330300,87182,5388
1000081,5,1901195630,216971,5200
1000082,5,1882163253,197022,4968
1000083,5,987093300,131499,4551
1000084,5,2850305040,324324,5007
1000085,5,2416255100,271250,4350
1000086,5,2652125100,334969,5011
1000087,5,2659765800,322030,
1000088,5,1132427300,150695,4539
1000089,5,1912303700,236418,3155
1000090,5,2676107300,298946,4335
1000091,5,3047696300,373836,5433
1000092,5,2731232550,270152,6990
1000093,5,2892335900,342871,5324
1000094,5,1101336703,110306,5054
1000095,5,2295273100,272180,5066
1000096,5,2937096308,278726,6619
1000097,5,2729723250,306311,5409
1000098,5,2210941500,261919,4030
1000099,5,3437350510,381642,5240
1000100,5,3770794860,432276,6199
1000101,5,1916911640,225305,3788
1000102,5,978097300,130484,4125
1000103,5,2737714320,313336,5576
1000104,5,1901265700,239658,2837
1000105,5,1484717286,141569,4538
1000106,5,688680700,91433,5887
1000107,5,1155001740,111270,4187
1000108,5,2247296290,245513,5338
1000109,5,2430864550,287337,4358
1000110,5,2297433754,229703,7735
1000111,5,1086953400,132862,6046
1000112,5,2601598600,313188,5734
1000113,5,2300774900,273777,3197
1000114,5,2472624642,232034,5738
1000115,5,708016800,92254,4062
1000116,5,1592119200,173105,3603
1000117,5,2147267600,249982,3717
1000118,5,611280411,66040,4929
1000119,5,1423538000,175493,3047
1000120,5,1392660056,145034,3501
1000121,5,907880560,113575,4299
1000122,5,2040427250,229792,3730
1000123,5,2500153150,271586,4627
1000124,5,1358771102,142748,5197
1000125,5,2504123200,302093,3746
1000126,5,,,
1000127,5,2657401029,246787,6661
1000128,5,2263447540,256133,9044
1000129,5,1872229560,184116,5692
1000130,5,2088881900,230239,3653
1000131,5,1965560090,221789,3824
1000132,5,1955542900,238918,3226
1000133,5,1608383480,183315,5680
1000134,5,2056361060,231350,9395
1000135,5,572126700,77835,3356
1000136,5,1293644000,170698,2117
1000137,5,1058360040,105070,5273
1000138,5,2127143000,236214,4226
1000139,5,935865750,104682,6526
1000140,5,1595949930,167846,7020
1000141,5,1492881618,147682,
1000142,5,1860813749,189318,5531
1000143,5,602880820,73974,4185
1000144,5,537343300,71810,3712
1000145,5,1443511000,181920,3005
1000146,5,1038925242,103561,2547
1000147,5,441273400,59650,3087
1000148,5,871590600,128950,6363
1000149,5,1824705840,204835,4374
1000150,5,2282525940,262662,5793
1000151,5,1736457050,198391,4425
1000152,5,1790546200,215703,5155
1000153,5,1848759200,178724,6280
1000154,5,1351887620,135461,6986
1000155,5,597924200,79305,3680
1000156,5,1203638900,154459,2633
1000157,5,1192813400,135550,3001
1000158,5,1296741600,152370,2308
1000159,5,1167919900,139732,3861
1000160,5,1505051040,174663,2842
1000161,5,909284967,93532,3388
1000162,5,372409300,52826,2507
1000163,5,1579016500,222870,2747
1000164,5,517585400,69429,3917
1000165,5,1250732900,148710,3038
1000166,5,1428172500,168610,3348
1000167,5,1130973600,135247,2926
1000168,5,1955143960,206609,6396
1000169,5,986220127,109050,3586
1000170,5,1781808200,207804,4217
1000171,5,1701111950,188699,6399
1000172,5,673177301,66098,4496
1000173,5,1408740293,138855,5204
1000174,5,1767419500,209500,3991
1000175,5,1231048800,148507,3452
1000176,5,1874862400,223261,5458
1000177,5,1504691700,179647,4576
1000178,5,603773800,79511,2689
1000179,5,1276019900,145265,4696
1000180,5,1927802340,221818,5830
1000181,5,1296687250,151454,3763
1000182,5,506509000,67978,2945
1000183,5,915734090,105359,3580
1000184,5,1629473427,164090,3930
1000185,5,472364500,62732,2840
1000186,5,1064075400,126343,3546
1000187,5,429372800,56883,4320
1000188,5,1009137130,115831,3072
1000189,5,1082842675,109428,5231
1000190,5,1479287840,170126,3275
1000191,5,1265304300,148496,3356
1000192,5,1231055101,123019,4780
1000193,5,1554075350,172647,3231
1000194,5,992784140,101042,4696
1000195,5,435218600,58150,
1000196,5,444849000,61201,2908
1000197,5,994268300,119493,2758
1000198,5,1439767800,169542,3778
1000199,5,583978500,74035,1282
1000200,5,1315408913,127942,4457
1000201,5,291778300,39567,2957
1000202,5,451080400,57611,2905
1000203,5,320462800,44353,3033
1000204,5,347897600,46545,2495
1000205,5,1041837630,97884,4915
1000206,5,1078842033,104223,5513
1000207,5,449095140,46086,2646
1000208,5,1449329900,175872,3236
1000209,5,423133400,57761,3637
1000210,5,1007533830,97210,5138
1000211,5,1447341050,165836,4511
1000212,5,932489100,99458,4192
1000213,5,319626800,44516,2432
1000214,5,739392520,90110,2733
1000215,5,1190814900,138594,3624
1000216,5,1373258900,164349,4735
1000217,5,640506020,65401,4293
1000218,5,982174526,96582,4503
1000219,5,1264243000,157682,2428
1000220,5,310320300,42213,1508
1000221,5,36000500,4920,419
1000222,5,687186463,66487,4624
1000223,5,704811870,70649,4275
1000224,5,267608700,36798,2609
1000225,5,87108600,11805,1025
1000226,5,1149367100,129514,2755
1000227,5,333638800,43119,2732
1000228,5,757532406,71436,2995
1000229,5,310241815,32549,3875
1000230,5,837288138,80202,3167
1000231,5,1112920740,110236,4617
1000232,5,449563340,45642,4139
1000233,5,802904347,82900,4413
1000234,5,926098600,114651,2502
1000235,5,715120703,74604,3252
1000236,5,443000,61,13
1000237,5,856082300,107431,1681
1000238,5,1179986600,133059,4692
1000239,5,324499500,43041,2370
1000240,5,931357450,101729,3307
1000241,5,1115793400,134745,3047
1000242,5,100336100,14062,997
1000243,5,684432400,85246,1653
1000244,5,575643290,53384,3729
1000245,5,1330130100,150958,6055
1000246,5,407238060,55102,1421
1000247,5,1135695200,132996,3039
1000248,5,703529260,73432,4075
1000249,5,255648350,32491,2328
1000250,5,70042930,9602,819
1000251,5,713918601,72968,4573
1000252,5,252710800,35489,2407
1000253,5,328595500,46218,2276
1000254,5,858576872,82665,4256
1000255,5,642317060,69235,4401
1000256,5,846706400,104208,1626
1000257,5,670356270,71016,5517
1000258,5,279311300,35889,2308
1000259,5,918045850,105061,2859
1000260,5,960655500,89743,5048
1000261,5,327205400,43069,2415
1000262,5,930737920,105781,2776
1000263,5,956390450,107915,2433
1000264,5,637588450,77429,2151
1000265,5,604611280,61987,5249
1000266,5,497229860,50303,2123
1000267,5,858217500,101049,
1000268,5,672198987,63374,2712
1000269,5,538253300,64429,1848
1000270,5,8000,3,3
1000271,5,232834440,27589,4182
1000272,5,732240523,67046,4247
1000273,5,646554200,81861,2474
1000274,5,253980000,34000,3061
1000275,5,650305467,63112,3793
1000276,5,652356100,77377,2089
1000277,5,963976800,121069,1691
1000278,5,619544257,63501,4510
1000279,5,429046000,51397,2571
1000280,5,449854700,57391,1556
1000281,5,1094358900,142008,2572
1000282,5,294115228,30808,1790
1000283,5,275577000,39942,1868
1000284,5,972857050,110849,2804
1000285,5,536807460,61204,3838
1000286,5,405537860,50787,1700
1000287,5,152818100,20597,2046
1000288,5,619507174,62044,3513
1000289,5,481600450,60502,1133
1000290,5,370464938,40778,1436
1000291,5,648134230,64893,3748
1000292,5,188064700,25492,
1000293,5,580234098,60294,1162
1000294,5,221723200,29568,1946
1000295,5,500165510,52970,3415
1000296,5,638009123,63547,3445
1000297,5,492174647,47811,4384
1000298,5,669215700,80035,2580
1000299,5,602888600,72639,2807
1000300,5,559924100,63352,2292
1000301,5,248753800,33631,2429
1000302,5,832604150,94622,2687
1000303,5,520628516,50992,2798
1000304,5,598599510,59885,5128
1000305,5,564078852,55985,3420
1000306,5,453812514,45189,2578
1000307,5,564038000,61671,1651
1000308,5,415879080,45603,4534
1000309,5,213982700,28501,2426
1000310,5,216350700,29027,2146
1000311,5,528535627,52822,1905
1000312,5,377611270,39165,3274
1000313,5,162705020,17755,3709
1000314,5,179986600,24821,1785
1000315,5,458201100,57583,1313
1000316,5,184095840,22005,3467
1000317,5,479774400,62146,2084
1000318,5,449388441,48800,1594
1000319,5,523607100,69800,2286
1000320,5,580189245,58306,2316
1000321,5,152413500,22231,783
1000322,5,227150100,30127,2117
1000323,5,423575600,51325,1572
1000324,5,473800880,56296,2075
1000325,5,160671700,21598,1744
1000326,5,428498400,50734,
1000327,5,184211000,24309,1737
1000328,5,556699700,67170,2244
1000329,5,572810800,69577,1838
1000330,5,49744500,6914,665
1000331,5,601800500,86088,916
1000332,5,510315200,61237,2020
1000333,5,198008400,26196,1576
1000334,5,308694093,33661,1368
1000335,5,523981010,48711,2543
1000336,5,80676800,11348,1313
1000337,5,,,
1000338,5,378915510,39651,3469
1000339,5,388425910,41624,3840
1000340,5,327043297,32329,2623
1000341,5,189136800,26302,2252
1000342,5,159092600,22309,2394
1000343,5,331711330,35224,1024
1000344,5,398648000,49989,1414
1000345,5,170136200,23463,2523
1000346,5,416919484,42525,2953
1000347,5,448626400,57156,2105
1000348,5,518259241,61720,1906
1000349,5,290495690,32831,4002
1000350,5,192953800,25781,2205
1000351,5,353732200,42617,1323
1000352,5,357177340,38236,2244
1000353,5,465403700,55284,1880
1000354,5,428655200,52302,2344
1000355,5,92552900,10996,323
1000356,5,310471900,33887,2223
1000357,5,195266700,26420,1825
1000358,5,155657600,20241,1744
1000359,5,450612400,53856,1533
1000360,5,296509600,34244,1987
1000361,5,142504600,19362,2533
1000362,5,324623107,31728,3164
1000363,5,130548280,16229,2499
1000364,5,377655801,38836,2946
